date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:59:48	217957/217957	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2012:59:47%20GMT	https://static.wixstatic.com/media/1fba13_34259873c45a4e218ebb969b43497cbf~mv2.png/v1/fill/w_389,h_389,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1fba13_34259873c45a4e218ebb969b43497cbf~mv2.png	D:/Websites/mbapepe/static.wixstatic.com/media/1fba13_34259873c45a4e218ebb969b43497cbf_mv2.png/v1/fill/w_389,h_389,al_c,q_85,usm_0.66_1.00_0.01,enc_auto/1fba13_34259873c45a4e218ebb969b43497cbf_mv2.png	(from https://mbapepe/)
15:59:48	18806/18806	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2012:59:48%20GMT	https://static.wixstatic.com/media/1fba13_34259873c45a4e218ebb969b43497cbf~mv2.png/v1/fill/w_85,h_85,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1fba13_34259873c45a4e218ebb969b43497cbf~mv2.png	D:/Websites/mbapepe/static.wixstatic.com/media/1fba13_34259873c45a4e218ebb969b43497cbf_mv2.png/v1/fill/w_85,h_85,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1fba13_34259873c45a4e218ebb969b43497cbf_mv2.png	(from https://mbapepe/)
15:59:49	32103/32103	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2012:59:48%20GMT	https://static.wixstatic.com/media/1fba13_3ceb180f730e40cc98678d81f116a353~mv2.png/v1/fill/w_125,h_125,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1fba13_3ceb180f730e40cc98678d81f116a353~mv2.png	D:/Websites/mbapepe/static.wixstatic.com/media/1fba13_3ceb180f730e40cc98678d81f116a353_mv2.png/v1/fill/w_125,h_125,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1fba13_3ceb180f730e40cc98678d81f116a353_mv2.png	(from https://mbapepe/)
15:59:49	31465/31465	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2012:59:48%20GMT	https://static.wixstatic.com/media/1fba13_ba34a67c4c324fe7b808cd15ef1a37b8~mv2.png/v1/fill/w_125,h_125,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1fba13_ba34a67c4c324fe7b808cd15ef1a37b8~mv2.png	D:/Websites/mbapepe/static.wixstatic.com/media/1fba13_ba34a67c4c324fe7b808cd15ef1a37b8_mv2.png/v1/fill/w_125,h_125,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1fba13_ba34a67c4c324fe7b808cd15ef1a37b8_mv2.png	(from https://mbapepe/)
15:59:49	29978/29978	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2012:59:49%20GMT	https://static.wixstatic.com/media/1fba13_004a8f6336a74e129c86483cb675b9f0~mv2.png/v1/fill/w_123,h_123,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1fba13_004a8f6336a74e129c86483cb675b9f0~mv2.png	D:/Websites/mbapepe/static.wixstatic.com/media/1fba13_004a8f6336a74e129c86483cb675b9f0_mv2.png/v1/fill/w_123,h_123,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/1fba13_004a8f6336a74e129c86483cb675b9f0_mv2.png	(from https://mbapepe/)
15:59:50	9466/9466	---M--	200	added ('OK')	image/png	date:Mon,%2008%20Apr%202024%2012:59:49%20GMT	https://static.wixstatic.com/media/1fba13_d1d6393677eb483a8237ce4fc4023854~mv2.png/v1/fill/w_54,h_54,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/1fba13_d1d6393677eb483a8237ce4fc4023854~mv2.png	D:/Websites/mbapepe/static.wixstatic.com/media/1fba13_d1d6393677eb483a8237ce4fc4023854_mv2.png/v1/fill/w_54,h_54,al_c,q_85,usm_0.66_1.00_0.01,blur_3,enc_auto/1fba13_d1d6393677eb483a8237ce4fc4023854_mv2.png	(from https://mbapepe/)
15:59:50	65254/65254	---M-Z	200	added ('OK')	application/javascript	etag:%225b6773578af8dd5591339930c2b29024%22	https://browser.sentry-cdn.com/6.18.2/bundle.min.js	D:/Websites/mbapepe/browser.sentry-cdn.com/6.18.2/bundle.min.js	(from https://mbapepe/)
15:59:51	243/243	---M--	200	added ('OK')	text/xml	etag:W/%22f3-YqRq6Bisu3PBsXTEtw8yyW7qMF0%22	https://mbapepe/sitemap.xml	D:/Websites/mbapepe/mbapepe/sitemap.xml	(from https://mbapepe/)
15:59:51	2960/2960	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Apr%202024%2012:59:50%20GMT	https://mbapepe/feed.xml	D:/Websites/mbapepe/mbapepe/feed.10.delayed	(from https://mbapepe/)
15:59:51	2959/2959	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Apr%202024%2012:59:51%20GMT	https://mbapepe/${n.uri}	D:/Websites/mbapepe/mbapepe/${n.11.delayed	(from https://mbapepe/)
15:59:52	88316/88316	---M-Z	200	added ('OK')	application/javascript	etag:W/%2272bf0cd19fad18e9cd51933813db7d42%22	https://static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.99a5564e.bundle.min.js	D:/Websites/mbapepe/static.parastorage.com/services/wix-thunderbolt/dist/thunderbolt-commons.99a5564e.bundle.min.js	(from https://mbapepe/)
15:59:52	200557/200557	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a533993765d00474cd0b90177714fe40%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.61e6fdf8.bundle.min.js	D:/Websites/mbapepe/static.parastorage.com/services/wix-thunderbolt/dist/main.61e6fdf8.bundle.min.js	(from https://mbapepe/)
15:59:52	166/166	---M--	200	added ('OK')	application/javascript	etag:%227276034de396f62e15b7cc118d61c360%22	https://static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	D:/Websites/mbapepe/static.parastorage.com/services/wix-thunderbolt/dist/main.renderer.1d21f023.bundle.min.js	(from https://mbapepe/)
15:59:53	73015/73015	---M-Z	200	added ('OK')	application/javascript	etag:W/%229becc40fb1d85d21d0ca38e2f7069511%22	https://static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	D:/Websites/mbapepe/static.parastorage.com/unpkg/lodash@4.17.21/lodash.min.js	(from https://mbapepe/)
15:59:53	10737/10737	---M-Z	200	added ('OK')	application/javascript	etag:W/%22d86dcdbfed4c273c4742744941259902%22	https://static.parastorage.com/unpkg/react@18.2.0/umd/react.production.min.js	D:/Websites/mbapepe/static.parastorage.com/unpkg/react@18.2.0/umd/react.production.min.js	(from https://mbapepe/)
15:59:53	131882/131882	---M-Z	200	added ('OK')	application/javascript	etag:W/%2264141792105ea4861f9f33294d65ab81%22	https://static.parastorage.com/unpkg/react-dom@18.2.0/umd/react-dom.production.min.js	D:/Websites/mbapepe/static.parastorage.com/unpkg/react-dom@18.2.0/umd/react-dom.production.min.js	(from https://mbapepe/)
15:59:54	2959/2959	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2008%20Apr%202024%2012:59:54%20GMT	https://mbapepe/decodeURIComponent(e	D:/Websites/mbapepe/mbapepe/decodeURIComponent(e.18.delayed	(from https://mbapepe/)
15:59:54	7305/7305	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f370ea20b812382ebe915671e3e24%22	https://static.parastorage.com/services/tag-manager-client/1.827.0/siteTags.bundle.min.js	D:/Websites/mbapepe/static.parastorage.com/services/tag-manager-client/1.827.0/siteTags.bundle.min.js	(from https://mbapepe/)
15:59:55	30907/30907	---M-Z	200	added ('OK')	application/javascript	etag:W/%225e646fa090a760653cfa56c727bb5a13%22	https://static.parastorage.com/services/wix-perf-measure/1.1095.0/wix-perf-measure.umd.min.js	D:/Websites/mbapepe/static.parastorage.com/services/wix-perf-measure/1.1095.0/wix-perf-measure.umd.min.js	(from https://mbapepe/)
